maxmappingprobability,sample_id,dataset
1,LS-15081_S64_E1-50,FACS
0.98,LS-15081_S65_E1-50,FACS
1,LS-15081_S66_E1-50,FACS
0.97,LS-15081_S67_E1-50,FACS
1,LS-15081_S68_E1-50,FACS
0.82,LS-15081_S69_E1-50,FACS
1,LS-15081_S70_E1-50,FACS
0.63,LS-15081_S71_E1-50,FACS
1,LS-15081_S72_E1-50,FACS
1,LS-15081_S74_E1-50,FACS
1,LS-15081_S75_E1-50,FACS
1,LS-15081_S76_E1-50,FACS
0.56,LS-15081_S77_E1-50,FACS
1,LS-15081_S78_E1-50,FACS
0.67,LS-15081_S79_E1-50,FACS
0.99,LS-15081_S80_E1-50,FACS
1,LS-15081_S81_E1-50,FACS
1,LS-15081_S82_E1-50,FACS
0.93,LS-15081_S83_E1-50,FACS
1,LS-15081_S84_E1-50,FACS
0.96,LS-15081_S85_E1-50,FACS
0.84,LS-15081_S86_E1-50,FACS
1,LS-15081_S87_E1-50,FACS
1,LS-15081_S89_E1-50,FACS
1,LS-15081_S90_E1-50,FACS
0.5,LS-15081_S91_E1-50,FACS
0.57,LS-15081_S92_E1-50,FACS
0.99,LS-15081_S93_E1-50,FACS
1,LS-15081_S94_E1-50,FACS
1,LS-15081_S95_E1-50,FACS
1,LS-15081_S96_E1-50,FACS
1,LS-15082_S01_E1-50,FACS
0.93,LS-15082_S02_E1-50,FACS
0.97,LS-15082_S03_E1-50,FACS
1,LS-15082_S04_E1-50,FACS
1,LS-15082_S05_E1-50,FACS
1,LS-15082_S06_E1-50,FACS
1,LS-15082_S07_E1-50,FACS
0.64,LS-15082_S08_E1-50,FACS
1,LS-15082_S09_E1-50,FACS
1,LS-15082_S10_E1-50,FACS
1,LS-15082_S12_E1-50,FACS
0.59,LS-15082_S15_E1-50,FACS
1,LS-15082_S16_E1-50,FACS
1,LS-15082_S17_E1-50,FACS
0.98,LS-15082_S18_E1-50,FACS
0.59,LS-15082_S19_E1-50,FACS
0.86,LS-15082_S20_E1-50,FACS
0.88,LS-15082_S21_E1-50,FACS
0.9,LS-15082_S22_E1-50,FACS
0.99,LS-15082_S23_E1-50,FACS
1,LS-15082_S24_E1-50,FACS
1,LS-15082_S25_E1-50,FACS
0.89,LS-15082_S26_E1-50,FACS
1,LS-15082_S27_E1-50,FACS
1,LS-15082_S28_E1-50,FACS
0.88,LS-15082_S29_E1-50,FACS
1,LS-15082_S30_E1-50,FACS
1,LS-15082_S31_E1-50,FACS
1,LS-15082_S32_E1-50,FACS
0.65,LS-15082_S33_E1-50,FACS
0.55,LS-15082_S34_E1-50,FACS
1,LS-15082_S35_E1-50,FACS
1,LS-15082_S36_E1-50,FACS
1,LS-15082_S37_E1-50,FACS
0.62,LS-15082_S38_E1-50,FACS
1,LS-15082_S39_E1-50,FACS
1,LS-15082_S40_E1-50,FACS
1,LS-15082_S41_E1-50,FACS
1,LS-15082_S42_E1-50,FACS
1,LS-15082_S43_E1-50,FACS
0.88,LS-15082_S44_E1-50,FACS
1,LS-15082_S45_E1-50,FACS
0.98,LS-15082_S46_E1-50,FACS
0.81,LS-15082_S47_E1-50,FACS
1,LS-15082_S48_E1-50,FACS
0.97,LS-15082_S49_E1-50,FACS
0.89,LS-15082_S50_E1-50,FACS
1,LS-15082_S51_E1-50,FACS
1,LS-15082_S52_E1-50,FACS
1,LS-15082_S53_E1-50,FACS
1,LS-15082_S54_E1-50,FACS
0.99,LS-15082_S55_E1-50,FACS
1,LS-15082_S56_E1-50,FACS
1,LS-15082_S65_E1-50,FACS
1,LS-15082_S66_E1-50,FACS
0.97,LS-15082_S67_E1-50,FACS
0.46,LS-15082_S68_E1-50,FACS
0.96,LS-15082_S69_E1-50,FACS
1,LS-15082_S70_E1-50,FACS
0.95,LS-15082_S71_E1-50,FACS
1,LS-15082_S72_E1-50,FACS
1,LS-15082_S73_E1-50,FACS
1,LS-15082_S74_E1-50,FACS
1,LS-15082_S75_E1-50,FACS
1,LS-15082_S76_E1-50,FACS
1,LS-15082_S77_E1-50,FACS
1,LS-15082_S78_E1-50,FACS
1,LS-15082_S79_E1-50,FACS
0.87,LS-15082_S80_E1-50,FACS
1,LS-15082_S81_E1-50,FACS
1,LS-15082_S82_E1-50,FACS
1,LS-15082_S83_E1-50,FACS
1,LS-15082_S84_E1-50,FACS
1,LS-15082_S85_E1-50,FACS
1,LS-15082_S86_E1-50,FACS
1,LS-15082_S87_E1-50,FACS
1,LS-15082_S89_E1-50,FACS
1,LS-15082_S90_E1-50,FACS
1,LS-15082_S91_E1-50,FACS
1,LS-15082_S92_E1-50,FACS
1,LS-15082_S93_E1-50,FACS
1,LS-15082_S94_E1-50,FACS
1,LS-15082_S95_E1-50,FACS
1,LS-15082_S96_E1-50,FACS
1,LS-15083_S01_E1-50,FACS
0.46,LS-15083_S02_E1-50,FACS
1,LS-15083_S03_E1-50,FACS
1,LS-15083_S04_E1-50,FACS
1,LS-15083_S05_E1-50,FACS
0.92,LS-15083_S06_E1-50,FACS
1,LS-15083_S07_E1-50,FACS
1,LS-15083_S08_E1-50,FACS
0.99,LS-15083_S09_E1-50,FACS
1,LS-15083_S10_E1-50,FACS
1,LS-15083_S11_E1-50,FACS
1,LS-15083_S12_E1-50,FACS
1,LS-15083_S13_E1-50,FACS
1,LS-15083_S14_E1-50,FACS
1,LS-15083_S15_E1-50,FACS
1,LS-15083_S16_E1-50,FACS
1,LS-15083_S17_E1-50,FACS
1,LS-15083_S18_E1-50,FACS
1,LS-15083_S19_E1-50,FACS
1,LS-15083_S20_E1-50,FACS
1,LS-15083_S21_E1-50,FACS
1,LS-15083_S22_E1-50,FACS
0.94,LS-15083_S23_E1-50,FACS
1,LS-15083_S24_E1-50,FACS
1,LS-15083_S25_E1-50,FACS
0.67,LS-15083_S26_E1-50,FACS
0.87,LS-15083_S27_E1-50,FACS
0.55,LS-15083_S28_E1-50,FACS
0.97,LS-15083_S29_E1-50,FACS
0.98,LS-15083_S30_E1-50,FACS
0.66,LS-15083_S31_E1-50,FACS
1,LS-15083_S32_E1-50,FACS
1,LS-15083_S33_E1-50,FACS
0.61,LS-15083_S34_E1-50,FACS
1,LS-15083_S36_E1-50,FACS
0.47,LS-15083_S37_E1-50,FACS
1,LS-15083_S38_E1-50,FACS
1,LS-15083_S39_E1-50,FACS
1,LS-15083_S41_E1-50,FACS
1,LS-15083_S42_E1-50,FACS
1,LS-15083_S43_E1-50,FACS
1,LS-15083_S44_E1-50,FACS
0.79,LS-15083_S45_E1-50,FACS
1,LS-15083_S46_E1-50,FACS
1,LS-15083_S47_E1-50,FACS
1,LS-15083_S48_E1-50,FACS
1,LS-15083_S49_E1-50,FACS
1,LS-15083_S50_E1-50,FACS
1,LS-15083_S51_E1-50,FACS
1,LS-15083_S52_E1-50,FACS
1,LS-15083_S53_E1-50,FACS
1,LS-15083_S54_E1-50,FACS
1,LS-15083_S55_E1-50,FACS
0.7,LS-15083_S56_E1-50,FACS
0.89,LS-15083_S57_E1-50,FACS
1,LS-15083_S58_E1-50,FACS
1,LS-15083_S59_E1-50,FACS
0.93,LS-15083_S60_E1-50,FACS
1,LS-15083_S61_E1-50,FACS
0.85,LS-15083_S62_E1-50,FACS
1,LS-15083_S63_E1-50,FACS
0.46,LS-15083_S64_E1-50,FACS
1,LS-15083_S73_E1-50,FACS
1,LS-15083_S74_E1-50,FACS
0.98,LS-15083_S75_E1-50,FACS
1,LS-15083_S77_E1-50,FACS
1,LS-15083_S78_E1-50,FACS
1,LS-15083_S79_E1-50,FACS
1,LS-15083_S82_E1-50,FACS
1,LS-15083_S83_E1-50,FACS
0.97,LS-15083_S85_E1-50,FACS
1,LS-15083_S86_E1-50,FACS
1,LS-15083_S87_E1-50,FACS
1,LS-15083_S88_E1-50,FACS
1,LS-15083_S89_E1-50,FACS
1,LS-15083_S91_E1-50,FACS
1,LS-15083_S92_E1-50,FACS
1,LS-15083_S93_E1-50,FACS
1,LS-15083_S94_E1-50,FACS
1,LS-15083_S95_E1-50,FACS
1,LS-15083_S96_E1-50,FACS
0.98,LS-15085_S01_E1-50,FACS
1,LS-15085_S02_E1-50,FACS
0.99,LS-15085_S03_E1-50,FACS
1,LS-15085_S04_E1-50,FACS
0.33,LS-15085_S05_E1-50,FACS
1,LS-15085_S06_E1-50,FACS
1,LS-15085_S07_E1-50,FACS
1,LS-15085_S08_E1-50,FACS
0.81,LS-15085_S10_E1-50,FACS
1,LS-15085_S11_E1-50,FACS
0.94,LS-15085_S12_E1-50,FACS
0.91,LS-15085_S13_E1-50,FACS
1,LS-15085_S14_E1-50,FACS
0.5,LS-15085_S15_E1-50,FACS
0.96,LS-15085_S17_E1-50,FACS
0.96,LS-15085_S18_E1-50,FACS
1,LS-15085_S19_E1-50,FACS
1,LS-15085_S20_E1-50,FACS
0.99,LS-15085_S21_E1-50,FACS
0.61,LS-15085_S22_E1-50,FACS
1,LS-15085_S23_E1-50,FACS
0.57,LS-15085_S24_E1-50,FACS
0.51,LS-15085_S25_E1-50,FACS
0.6,LS-15085_S26_E1-50,FACS
1,LS-15085_S27_E1-50,FACS
1,LS-15085_S28_E1-50,FACS
0.52,LS-15085_S29_E1-50,FACS
1,LS-15085_S30_E1-50,FACS
0.95,LS-15085_S31_E1-50,FACS
0.97,LS-15085_S32_E1-50,FACS
1,LS-15085_S41_E1-50,FACS
1,LS-15085_S42_E1-50,FACS
0.99,LS-15085_S43_E1-50,FACS
0.98,LS-15085_S44_E1-50,FACS
1,LS-15085_S45_E1-50,FACS
0.84,LS-15085_S46_E1-50,FACS
0.91,LS-15085_S47_E1-50,FACS
0.92,LS-15085_S48_E1-50,FACS
0.61,LS-15085_S49_E1-50,FACS
0.99,LS-15085_S50_E1-50,FACS
1,LS-15085_S51_E1-50,FACS
1,LS-15085_S52_E1-50,FACS
1,LS-15085_S53_E1-50,FACS
1,LS-15085_S54_E1-50,FACS
0.99,LS-15085_S55_E1-50,FACS
0.8,LS-15085_S56_E1-50,FACS
0.99,LS-15085_S57_E1-50,FACS
1,LS-15085_S58_E1-50,FACS
0.53,LS-15085_S59_E1-50,FACS
1,LS-15085_S60_E1-50,FACS
1,LS-15085_S61_E1-50,FACS
1,LS-15085_S62_E1-50,FACS
1,LS-15085_S63_E1-50,FACS
0.99,LS-15085_S64_E1-50,FACS
1,LS-15085_S66_E1-50,FACS
1,LS-15085_S67_E1-50,FACS
1,LS-15085_S68_E1-50,FACS
1,LS-15085_S69_E1-50,FACS
1,LS-15085_S70_E1-50,FACS
1,LS-15085_S71_E1-50,FACS
1,LS-15085_S72_E1-50,FACS
1,LS-15085_S73_E1-50,FACS
1,LS-15085_S74_E1-50,FACS
1,LS-15085_S75_E1-50,FACS
1,LS-15085_S76_E1-50,FACS
1,LS-15085_S77_E1-50,FACS
1,LS-15085_S78_E1-50,FACS
1,LS-15085_S79_E1-50,FACS
1,LS-15085_S80_E1-50,FACS
1,LS-15085_S81_E1-50,FACS
0.89,LS-15085_S82_E1-50,FACS
0.95,LS-15085_S83_E1-50,FACS
0.64,LS-15085_S84_E1-50,FACS
0.95,LS-15085_S85_E1-50,FACS
1,LS-15085_S86_E1-50,FACS
0.59,LS-15085_S87_E1-50,FACS
1,LS-15085_S88_E1-50,FACS
1,LS-15085_S89_E1-50,FACS
1,LS-15085_S90_E1-50,FACS
1,LS-15085_S91_E1-50,FACS
0.96,LS-15085_S92_E1-50,FACS
1,LS-15085_S94_E1-50,FACS
1,LS-15085_S95_E1-50,FACS
1,LS-15085_S96_E1-50,FACS
0.59,LS-15086_S01_E1-50,FACS
1,LS-15086_S02_E1-50,FACS
1,LS-15086_S03_E1-50,FACS
0.96,LS-15086_S04_E1-50,FACS
1,LS-15086_S05_E1-50,FACS
1,LS-15086_S06_E1-50,FACS
0.49,LS-15086_S07_E1-50,FACS
0.51,LS-15086_S08_E1-50,FACS
0.88,LS-15086_S09_E1-50,FACS
0.65,LS-15086_S10_E1-50,FACS
1,LS-15086_S11_E1-50,FACS
0.5,LS-15086_S12_E1-50,FACS
1,LS-15086_S13_E1-50,FACS
0.92,LS-15086_S14_E1-50,FACS
1,LS-15086_S15_E1-50,FACS
1,LS-15086_S16_E1-50,FACS
0.53,LS-15086_S19_E1-50,FACS
0.75,LS-15086_S20_E1-50,FACS
1,LS-15086_S22_E1-50,FACS
0.78,LS-15086_S23_E1-50,FACS
0.99,LS-15086_S24_E1-50,FACS
1,LS-15086_S25_E1-50,FACS
1,LS-15086_S27_E1-50,FACS
1,LS-15086_S28_E1-50,FACS
0.98,LS-15086_S29_E1-50,FACS
1,LS-15086_S32_E1-50,FACS
0.5,LS-15086_S34_E1-50,FACS
0.51,LS-15086_S35_E1-50,FACS
0.68,LS-15086_S36_E1-50,FACS
1,LS-15086_S37_E1-50,FACS
1,LS-15086_S38_E1-50,FACS
1,LS-15086_S39_E1-50,FACS
1,LS-15086_S40_E1-50,FACS
1,LS-15086_S49_E1-50,FACS
0.71,LS-15086_S50_E1-50,FACS
1,LS-15086_S51_E1-50,FACS
1,LS-15086_S52_E1-50,FACS
1,LS-15086_S53_E1-50,FACS
1,LS-15086_S54_E1-50,FACS
1,LS-15086_S55_E1-50,FACS
1,LS-15086_S56_E1-50,FACS
1,LS-15086_S57_E1-50,FACS
0.59,LS-15086_S58_E1-50,FACS
1,LS-15086_S59_E1-50,FACS
1,LS-15086_S60_E1-50,FACS
1,LS-15086_S61_E1-50,FACS
0.61,LS-15086_S62_E1-50,FACS
0.9,LS-15086_S63_E1-50,FACS
1,LS-15086_S64_E1-50,FACS
1,LS-15086_S65_E1-50,FACS
1,LS-15086_S66_E1-50,FACS
0.61,LS-15086_S67_E1-50,FACS
0.98,LS-15086_S68_E1-50,FACS
1,LS-15086_S69_E1-50,FACS
1,LS-15086_S70_E1-50,FACS
1,LS-15086_S71_E1-50,FACS
1,LS-15086_S72_E1-50,FACS
1,LS-15086_S73_E1-50,FACS
1,LS-15086_S74_E1-50,FACS
1,LS-15086_S76_E1-50,FACS
0.52,LS-15086_S77_E1-50,FACS
1,LS-15086_S78_E1-50,FACS
0.36,LS-15086_S79_E1-50,FACS
1,LS-15086_S80_E1-50,FACS
0.95,LS-15086_S81_E1-50,FACS
0.75,LS-15086_S82_E1-50,FACS
1,LS-15086_S83_E1-50,FACS
0.85,LS-15086_S84_E1-50,FACS
1,LS-15086_S85_E1-50,FACS
0.99,LS-15086_S86_E1-50,FACS
1,LS-15086_S87_E1-50,FACS
1,LS-15086_S88_E1-50,FACS
0.68,LS-15086_S89_E1-50,FACS
0.8,LS-15086_S90_E1-50,FACS
0.55,LS-15086_S91_E1-50,FACS
1,LS-15086_S92_E1-50,FACS
1,LS-15086_S93_E1-50,FACS
1,LS-15086_S94_E1-50,FACS
1,LS-15086_S95_E1-50,FACS
1,LS-15086_S96_E1-50,FACS
1,LS-15089_S02_E1-50,FACS
1,LS-15089_S03_E1-50,FACS
1,LS-15089_S04_E1-50,FACS
1,LS-15089_S05_E1-50,FACS
1,LS-15089_S06_E1-50,FACS
1,LS-15089_S07_E1-50,FACS
1,LS-15089_S08_E1-50,FACS
1,LS-15089_S09_E1-50,FACS
0.89,LS-15089_S10_E1-50,FACS
1,LS-15089_S11_E1-50,FACS
1,LS-15089_S12_E1-50,FACS
1,LS-15089_S13_E1-50,FACS
1,LS-15089_S14_E1-50,FACS
1,LS-15089_S15_E1-50,FACS
1,LS-15089_S16_E1-50,FACS
1,LS-15089_S17_E1-50,FACS
1,LS-15089_S18_E1-50,FACS
1,LS-15089_S19_E1-50,FACS
1,LS-15089_S20_E1-50,FACS
1,LS-15089_S21_E1-50,FACS
0.94,LS-15089_S22_E1-50,FACS
1,LS-15089_S23_E1-50,FACS
1,LS-15089_S24_E1-50,FACS
0.57,LS-15089_S25_E1-50,FACS
0.62,LS-15089_S26_E1-50,FACS
1,LS-15089_S27_E1-50,FACS
0.51,LS-15089_S28_E1-50,FACS
0.5,LS-15089_S29_E1-50,FACS
0.53,LS-15089_S30_E1-50,FACS
0.59,LS-15089_S31_E1-50,FACS
0.94,LS-15089_S33_E1-50,FACS
1,LS-15089_S34_E1-50,FACS
0.86,LS-15089_S35_E1-50,FACS
1,LS-15089_S36_E1-50,FACS
1,LS-15089_S40_E1-50,FACS
0.92,LS-15089_S41_E1-50,FACS
1,LS-15089_S42_E1-50,FACS
0.63,LS-15089_S43_E1-50,FACS
0.97,LS-15089_S44_E1-50,FACS
0.97,LS-15089_S45_E1-50,FACS
1,LS-15089_S46_E1-50,FACS
1,LS-15089_S47_E1-50,FACS
0.99,LS-15089_S48_E1-50,FACS
0.57,LS-15089_S49_E1-50,FACS
0.95,LS-15089_S50_E1-50,FACS
1,LS-15089_S51_E1-50,FACS
0.37,LS-15089_S52_E1-50,FACS
0.9,LS-15089_S53_E1-50,FACS
0.82,LS-15089_S54_E1-50,FACS
1,LS-15089_S55_E1-50,FACS
0.75,LS-15089_S56_E1-50,FACS
1,LS-15089_S57_E1-50,FACS
0.59,LS-15089_S58_E1-50,FACS
1,LS-15089_S59_E1-50,FACS
0.84,LS-15089_S60_E1-50,FACS
1,LS-15089_S61_E1-50,FACS
0.59,LS-15089_S62_E1-50,FACS
1,LS-15089_S64_E1-50,FACS
1,LS-15089_S65_E1-50,FACS
1,LS-15089_S66_E1-50,FACS
1,LS-15089_S67_E1-50,FACS
1,LS-15089_S68_E1-50,FACS
1,LS-15089_S69_E1-50,FACS
1,LS-15089_S70_E1-50,FACS
0.9,LS-15089_S71_E1-50,FACS
1,LS-15089_S72_E1-50,FACS
1,LS-15089_S73_E1-50,FACS
0.97,LS-15089_S74_E1-50,FACS
1,LS-15089_S75_E1-50,FACS
1,LS-15089_S76_E1-50,FACS
1,LS-15089_S77_E1-50,FACS
1,LS-15089_S78_E1-50,FACS
1,LS-15089_S79_E1-50,FACS
1,LS-15089_S80_E1-50,FACS
1,LS-15089_S89_E1-50,FACS
1,LS-15089_S90_E1-50,FACS
1,LS-15089_S91_E1-50,FACS
1,LS-15089_S92_E1-50,FACS
1,LS-15089_S93_E1-50,FACS
1,LS-15089_S94_E1-50,FACS
1,LS-15089_S95_E1-50,FACS
1,LS-15089_S96_E1-50,FACS
1,LS-15090_S01_E1-50,FACS
1,LS-15090_S02_E1-50,FACS
0.96,LS-15090_S03_E1-50,FACS
1,LS-15090_S04_E1-50,FACS
1,LS-15090_S05_E1-50,FACS
0.94,LS-15090_S06_E1-50,FACS
0.93,LS-15090_S07_E1-50,FACS
1,LS-15090_S08_E1-50,FACS
1,LS-15090_S09_E1-50,FACS
0.71,LS-15090_S10_E1-50,FACS
1,LS-15090_S11_E1-50,FACS
1,LS-15090_S12_E1-50,FACS
0.51,LS-15090_S13_E1-50,FACS
0.94,LS-15090_S14_E1-50,FACS
0.99,LS-15090_S15_E1-50,FACS
0.99,LS-15090_S16_E1-50,FACS
0.52,LS-15090_S17_E1-50,FACS
1,LS-15090_S18_E1-50,FACS
0.98,LS-15090_S19_E1-50,FACS
1,LS-15090_S20_E1-50,FACS
0.99,LS-15090_S21_E1-50,FACS
0.66,LS-15090_S22_E1-50,FACS
0.95,LS-15090_S23_E1-50,FACS
1,LS-15090_S24_E1-50,FACS
1,LS-15090_S25_E1-50,FACS
0.51,LS-15090_S26_E1-50,FACS
0.9,LS-15090_S27_E1-50,FACS
0.76,LS-15090_S28_E1-50,FACS
0.99,LS-15090_S29_E1-50,FACS
1,LS-15090_S30_E1-50,FACS
0.66,LS-15090_S31_E1-50,FACS
1,LS-15090_S32_E1-50,FACS
0.83,LS-15090_S33_E1-50,FACS
0.98,LS-15090_S34_E1-50,FACS
1,LS-15090_S35_E1-50,FACS
1,LS-15090_S36_E1-50,FACS
0.51,LS-15090_S37_E1-50,FACS
0.51,LS-15090_S38_E1-50,FACS
1,LS-15090_S39_E1-50,FACS
1,LS-15090_S40_E1-50,FACS
1,LS-15090_S41_E1-50,FACS
1,LS-15090_S42_E1-50,FACS
1,LS-15090_S43_E1-50,FACS
0.95,LS-15090_S44_E1-50,FACS
1,LS-15090_S45_E1-50,FACS
1,LS-15090_S46_E1-50,FACS
1,LS-15090_S47_E1-50,FACS
1,LS-15090_S48_E1-50,FACS
0.54,LS-15090_S49_E1-50,FACS
0.54,LS-15090_S50_E1-50,FACS
1,LS-15090_S51_E1-50,FACS
1,LS-15090_S52_E1-50,FACS
1,LS-15090_S53_E1-50,FACS
0.98,LS-15090_S54_E1-50,FACS
0.97,LS-15090_S55_E1-50,FACS
1,LS-15090_S56_E1-50,FACS
0.52,LS-15090_S57_E1-50,FACS
1,LS-15090_S58_E1-50,FACS
0.58,LS-15090_S59_E1-50,FACS
1,LS-15090_S60_E1-50,FACS
0.46,LS-15090_S61_E1-50,FACS
0.99,LS-15090_S62_E1-50,FACS
0.46,LS-15090_S63_E1-50,FACS
0.62,LS-15090_S64_E1-50,FACS
0.99,LS-15090_S65_E1-50,FACS
1,LS-15090_S67_E1-50,FACS
0.89,LS-15090_S68_E1-50,FACS
1,LS-15090_S69_E1-50,FACS
1,LS-15090_S70_E1-50,FACS
1,LS-15090_S71_E1-50,FACS
0.74,LS-15090_S72_E1-50,FACS
1,LS-15090_S73_E1-50,FACS
0.85,LS-15090_S74_E1-50,FACS
1,LS-15090_S75_E1-50,FACS
0.56,LS-15090_S76_E1-50,FACS
1,LS-15090_S77_E1-50,FACS
0.97,LS-15090_S78_E1-50,FACS
0.96,LS-15090_S79_E1-50,FACS
1,LS-15090_S80_E1-50,FACS
1,LS-15090_S81_E1-50,FACS
0.88,LS-15090_S82_E1-50,FACS
1,LS-15090_S83_E1-50,FACS
1,LS-15090_S84_E1-50,FACS
0.53,LS-15090_S85_E1-50,FACS
1,LS-15090_S86_E1-50,FACS
1,LS-15090_S87_E1-50,FACS
1,LS-15090_S88_E1-50,FACS
0.51,LS-15095_S01_E1-50,FACS
1,LS-15095_S02_E1-50,FACS
0.62,LS-15095_S03_E1-50,FACS
1,LS-15095_S04_E1-50,FACS
1,LS-15095_S05_E1-50,FACS
1,LS-15095_S06_E1-50,FACS
1,LS-15095_S08_E1-50,FACS
1,LS-15095_S09_E1-50,FACS
1,LS-15095_S10_E1-50,FACS
1,LS-15095_S11_E1-50,FACS
1,LS-15095_S12_E1-50,FACS
1,LS-15095_S13_E1-50,FACS
1,LS-15095_S14_E1-50,FACS
1,LS-15095_S15_E1-50,FACS
1,LS-15095_S16_E1-50,FACS
1,LS-15095_S17_E1-50,FACS
1,LS-15095_S18_E1-50,FACS
0.72,LS-15095_S20_E1-50,FACS
0.99,LS-15095_S21_E1-50,FACS
1,LS-15095_S22_E1-50,FACS
0.93,LS-15095_S23_E1-50,FACS
0.77,LS-15095_S24_E1-50,FACS
0.99,LS-15095_S33_E1-50,FACS
0.96,LS-15095_S34_E1-50,FACS
1,LS-15095_S35_E1-50,FACS
1,LS-15095_S36_E1-50,FACS
0.63,LS-15095_S37_E1-50,FACS
0.95,LS-15095_S38_E1-50,FACS
0.49,LS-15095_S39_E1-50,FACS
1,LS-15095_S40_E1-50,FACS
0.71,LS-15095_S41_E1-50,FACS
0.51,LS-15095_S42_E1-50,FACS
0.57,LS-15095_S43_E1-50,FACS
0.82,LS-15095_S44_E1-50,FACS
0.94,LS-15095_S45_E1-50,FACS
1,LS-15095_S46_E1-50,FACS
0.52,LS-15095_S47_E1-50,FACS
1,LS-15095_S48_E1-50,FACS
1,LS-15095_S49_E1-50,FACS
0.43,LS-15095_S50_E1-50,FACS
1,LS-15095_S51_E1-50,FACS
0.51,LS-15095_S52_E1-50,FACS
0.95,LS-15095_S53_E1-50,FACS
0.97,LS-15095_S54_E1-50,FACS
1,LS-15095_S55_E1-50,FACS
0.52,LS-15095_S56_E1-50,FACS
1,LS-15095_S57_E1-50,FACS
1,LS-15095_S58_E1-50,FACS
0.39,LS-15095_S59_E1-50,FACS
1,LS-15095_S60_E1-50,FACS
1,LS-15095_S61_E1-50,FACS
0.64,LS-15095_S62_E1-50,FACS
0.74,LS-15095_S63_E1-50,FACS
0.94,LS-15095_S64_E1-50,FACS
0.91,LS-15095_S65_E1-50,FACS
1,LS-15095_S66_E1-50,FACS
0.97,LS-15095_S67_E1-50,FACS
1,LS-15095_S68_E1-50,FACS
0.51,LS-15095_S69_E1-50,FACS
0.55,LS-15095_S70_E1-50,FACS
0.64,LS-15095_S71_E1-50,FACS
1,LS-15095_S72_E1-50,FACS
1,LS-15095_S73_E1-50,FACS
1,LS-15095_S74_E1-50,FACS
0.81,LS-15095_S75_E1-50,FACS
1,LS-15095_S76_E1-50,FACS
1,LS-15095_S77_E1-50,FACS
0.51,LS-15095_S78_E1-50,FACS
0.83,LS-15095_S79_E1-50,FACS
0.66,LS-15095_S80_E1-50,FACS
1,LS-15095_S81_E1-50,FACS
0.57,LS-15095_S82_E1-50,FACS
0.66,LS-15095_S83_E1-50,FACS
0.65,LS-15095_S84_E1-50,FACS
1,LS-15095_S85_E1-50,FACS
1,LS-15095_S86_E1-50,FACS
0.88,LS-15095_S87_E1-50,FACS
0.57,LS-15095_S88_E1-50,FACS
0.63,LS-15095_S89_E1-50,FACS
1,LS-15095_S90_E1-50,FACS
0.57,LS-15095_S91_E1-50,FACS
1,LS-15095_S92_E1-50,FACS
1,LS-15095_S93_E1-50,FACS
0.68,LS-15095_S94_E1-50,FACS
0.91,LS-15095_S95_E1-50,FACS
1,LS-15095_S96_E1-50,FACS
0.86,LS-15096_S01_E1-50,FACS
1,LS-15096_S02_E1-50,FACS
1,LS-15096_S03_E1-50,FACS
1,LS-15096_S04_E1-50,FACS
1,LS-15096_S05_E1-50,FACS
0.76,LS-15096_S06_E1-50,FACS
1,LS-15096_S07_E1-50,FACS
1,LS-15096_S08_E1-50,FACS
0.9,LS-15096_S09_E1-50,FACS
0.94,LS-15096_S10_E1-50,FACS
1,LS-15096_S11_E1-50,FACS
0.76,LS-15096_S12_E1-50,FACS
0.51,LS-15096_S13_E1-50,FACS
1,LS-15096_S14_E1-50,FACS
1,LS-15096_S15_E1-50,FACS
0.51,LS-15096_S16_E1-50,FACS
0.94,LS-15096_S17_E1-50,FACS
0.95,LS-15096_S18_E1-50,FACS
1,LS-15096_S19_E1-50,FACS
0.5,LS-15096_S20_E1-50,FACS
1,LS-15096_S21_E1-50,FACS
0.97,LS-15096_S22_E1-50,FACS
0.98,LS-15096_S23_E1-50,FACS
0.99,LS-15096_S24_E1-50,FACS
1,LS-15096_S25_E1-50,FACS
1,LS-15096_S26_E1-50,FACS
1,LS-15096_S27_E1-50,FACS
0.54,LS-15096_S28_E1-50,FACS
0.97,LS-15096_S29_E1-50,FACS
0.95,LS-15096_S30_E1-50,FACS
1,LS-15096_S31_E1-50,FACS
1,LS-15096_S32_E1-50,FACS
1,LS-15096_S41_E1-50,FACS
0.96,LS-15096_S42_E1-50,FACS
1,LS-15096_S43_E1-50,FACS
0.62,LS-15096_S44_E1-50,FACS
0.54,LS-15096_S45_E1-50,FACS
0.92,LS-15096_S46_E1-50,FACS
0.55,LS-15096_S47_E1-50,FACS
0.48,LS-15096_S48_E1-50,FACS
1,LS-15096_S49_E1-50,FACS
0.85,LS-15096_S50_E1-50,FACS
0.75,LS-15096_S51_E1-50,FACS
1,LS-15096_S52_E1-50,FACS
0.33,LS-15096_S53_E1-50,FACS
0.55,LS-15096_S54_E1-50,FACS
1,LS-15096_S55_E1-50,FACS
0.92,LS-15096_S56_E1-50,FACS
1,LS-15096_S58_E1-50,FACS
1,LS-15096_S59_E1-50,FACS
1,LS-15096_S60_E1-50,FACS
1,LS-15096_S61_E1-50,FACS
0.6,LS-15096_S62_E1-50,FACS
0.66,LS-15096_S63_E1-50,FACS
1,LS-15096_S64_E1-50,FACS
0.99,LS-15096_S65_E1-50,FACS
0.99,LS-15096_S66_E1-50,FACS
