,x,y,dataset,driver
861855846,7.251956,3.2657714,MET,Other
661390131,8.640802,1.4582407,MET,Other
647816229,7.8105536,2.0183551,MET,Sst-IRES-Cre
839101611,8.23774,2.631381,MET,Sst-IRES-Cre
708246759,7.76212,2.5072978,MET,Other
846750247,8.368966,2.000992,MET,Other
844737229,8.205258,2.0893774,MET,Other
846938194,8.060549,2.3691988,MET,Other
668176228,7.3441896,3.3691597,MET,Sst-IRES-Cre
665502576,7.70622,2.062006,MET,Sst-IRES-Cre
753907785,6.5146985,3.0084207,MET,Sst-IRES-Cre
718123792,6.9890122,4.035349,MET,Sst-IRES-Cre
746755089,7.8758316,2.1819088,MET,Other
816020342,7.249226,2.942743,MET,Other
778302965,6.0126114,3.4440792,MET,Other
741110186,7.1346908,2.587909,MET,Sst-IRES-Cre
753672187,7.028884,1.3959376,MET,Sst-IRES-Cre
795818519,6.4709754,2.6409142,MET,Sst-IRES-Cre
688926074,7.266497,3.090322,MET,Sst-IRES-Cre
689017383,6.9470615,3.34405,MET,Sst-IRES-Cre
705853382,6.935928,3.3972642,MET,Sst-IRES-Cre
712156999,6.476609,2.7765048,MET,Other
718165701,8.1549,2.9285874,MET,Sst-IRES-Cre
718195555,8.197552,1.4740272,MET,Sst-IRES-Cre
623989470,6.365228,2.9166186,MET,Sst-IRES-Cre
636946168,5.950122,3.4077227,MET,Other
650487944,6.8153477,1.834279,MET,Other
665276770,8.002937,2.492402,MET,Other
682176818,7.147898,1.829866,MET,Other
688115867,6.2423882,3.1065674,MET,Other
697502029,7.3908663,3.7816994,MET,Other
703270805,5.8013425,2.4384916,MET,Sst-IRES-Cre
703591588,7.041572,1.6594791,MET,Sst-IRES-Cre
715036882,4.60951,3.6394117,MET,Other
718128873,7.7480135,2.4340353,MET,Sst-IRES-Cre
718196458,7.0007706,3.0895398,MET,Sst-IRES-Cre
720173255,6.754397,1.8572608,MET,Other
746917764,8.194314,2.5420551,MET,Other
750721588,7.4430985,2.9005733,MET,Sst-IRES-Cre
750783593,7.4054265,3.7491941,MET,Sst-IRES-Cre
753654338,6.771298,3.100665,MET,Sst-IRES-Cre
759948010,6.745065,3.267425,MET,Sst-IRES-Cre
760893046,7.692826,1.8893006,MET,Sst-IRES-Cre
766625082,7.343161,3.0676265,MET,Sst-IRES-Cre
815417125,7.6124682,2.1629999,MET,Other
815549357,6.343674,3.1575637,MET,Other
647059450,5.0093007,3.745999,MET,Sst-IRES-Cre
647811265,5.731197,4.3126454,MET,Sst-IRES-Cre
648544600,6.7764974,3.379237,MET,Other
653327067,5.57071,2.8873057,MET,Other
705642036,6.02757,3.0642266,MET,Sst-IRES-Cre
718138161,7.175923,2.163619,MET,Sst-IRES-Cre
718636190,6.475928,3.0951529,MET,Sst-IRES-Cre
727181668,6.795247,3.7897525,MET,Sst-IRES-Cre
720598581,6.556064,2.7392752,MET,Sst-IRES-Cre
741170454,6.607444,3.261191,MET,Sst-IRES-Cre
741188037,5.410848,0.25238925,MET,Sst-IRES-Cre
760821319,6.010803,3.1136625,MET,Sst-IRES-Cre
772121959,6.217231,2.6924644,MET,Sst-IRES-Cre
788939482,6.332716,3.1876187,MET,Other
803417493,8.129492,2.553922,MET,Sst-IRES-Cre
815474594,7.1006126,3.0774717,MET,Other
873712332,7.3528385,3.0177412,MET,Sst-IRES-Cre
651985184,6.684582,2.7852974,MET,Other
669790825,7.109591,2.193834,MET,Other
703232472,8.700714,0.9932749,MET,Sst-IRES-Cre
720232438,7.2671065,3.1234717,MET,Other
731743339,6.9233775,1.3834003,MET,Other
780692067,5.304979,3.0599625,MET,Other
795758408,6.226521,2.7080138,MET,Sst-IRES-Cre
804957376,6.149853,3.2803943,MET,Sst-IRES-Cre
740134859,6.5318394,3.7491105,MET,Sst-IRES-Cre
795749753,5.5277424,4.131839,MET,Sst-IRES-Cre
844965212,6.836805,2.9330478,MET,Other
743114276,3.2408864,3.9574158,MET,Other
751349800,7.6847415,2.179957,MET,Sst-IRES-Cre
753671885,6.6933165,2.6286836,MET,Sst-IRES-Cre
760297286,5.4071584,2.953142,MET,Sst-IRES-Cre
803603965,8.590116,2.8757696,MET,Sst-IRES-Cre
805636186,7.6805563,1.8954519,MET,Sst-IRES-Cre
807563662,7.6150146,2.77952,MET,Sst-IRES-Cre
832036433,6.2543597,2.9800208,MET,Other
832070039,6.32236,3.1461108,MET,Other
847780734,7.1263504,3.4218173,MET,Sst-IRES-Cre
887226062,7.6473536,2.3941162,MET,Other
754697892,5.610286,3.6030858,MET,Sst-IRES-Cre
689678479,7.1883163,3.2752988,MET,Sst-IRES-Cre
692015490,5.8897576,2.7014346,MET,Sst-IRES-Cre
804780573,6.481238,2.9301994,MET,Sst-IRES-Cre
815506078,5.1055155,3.6280298,MET,Other
741194756,6.775639,2.6527054,MET,Sst-IRES-Cre
839288464,7.495754,1.9276854,MET,Other
720170155,6.6404085,3.6035736,MET,Sst-IRES-Cre
750746530,7.456759,1.7862056,MET,Sst-IRES-Cre
704444653,6.6040874,2.7906332,MET,Sst-IRES-Cre
864291647,8.601,1.7281135,MET,Other
704759134,6.7019567,3.368622,MET,Other
803462597,6.878636,1.8797557,MET,Sst-IRES-Cre
704769317,6.4565535,3.1331465,MET,Other
832007471,7.9469943,2.7636673,MET,Other
658470462,7.982344,2.5744212,MET,Other
741198581,6.6446977,3.296152,MET,Sst-IRES-Cre
726300728,8.182487,2.8873203,MET,Sst-IRES-Cre
760029391,7.768628,2.5170553,MET,Sst-IRES-Cre
815437322,8.64687,1.0062721,MET,Other
824800372,7.9418983,2.9812682,MET,Other
894259716,8.478929,5.5777197,MET,Other
693044296,7.51228,1.8906739,MET,Sst-IRES-Cre
817188583,6.323343,3.1005805,MET,Sst-IRES-Cre
844962435,7.7585087,2.629941,MET,Other
692498211,7.599784,3.5007093,MET,Sst-IRES-Cre
653232374,8.337496,5.5771112,MET,Other
795684301,6.392361,3.7775645,MET,Sst-IRES-Cre
772000727,8.328271,1.6126835,MET,Sst-IRES-Cre
659960546,6.020505,2.9151018,MET,Sst-IRES-Cre
723748560,4.567232,3.5047631,MET,Other
760518937,6.487617,2.5142715,MET,Sst-IRES-Cre
740110275,6.9673533,2.061554,MET,Sst-IRES-Cre
753691665,7.207291,2.9535027,MET,Sst-IRES-Cre
718592939,5.6599574,0.9015361,MET,Sst-IRES-Cre
688152504,5.2106323,4.0220356,MET,Other
692044280,8.037314,1.9988489,MET,Sst-IRES-Cre
693009119,5.8304076,3.1105583,MET,Sst-IRES-Cre
704270844,7.850739,1.9666352,MET,Other
705289931,6.7967877,1.9692404,MET,Sst-IRES-Cre
720308298,6.6356144,2.147311,MET,Other
743049614,4.755664,3.7159262,MET,Other
753752257,5.831224,3.8336046,MET,Sst-IRES-Cre
825555145,4.6314325,3.8993182,MET,Other
692470904,4.8322434,2.7875383,MET,Sst-IRES-Cre
694162255,5.6136045,3.9380758,MET,Other
715106551,7.572357,4.969467,MET,Other
718195284,4.9860353,3.7947972,MET,Sst-IRES-Cre
719519226,6.6406283,1.9107503,MET,Sst-IRES-Cre
727791672,7.53497,1.2898599,MET,Sst-IRES-Cre
778283999,4.983613,3.5778956,MET,Other
680100714,5.057417,3.5813878,MET,Other
713136280,6.8346834,2.6709816,MET,Sst-IRES-Cre
778316952,3.1160533,3.143544,MET,Other
795844214,6.324299,3.0870512,MET,Sst-IRES-Cre
740402647,5.5659275,0.9378215,MET,Other
754848460,7.053264,2.4711874,MET,Sst-IRES-Cre
848599640,6.7023106,2.23827,MET,Other
848617769,3.2816133,3.86774,MET,Other
832061658,5.373008,3.8578906,MET,Other
786251343,7.4942307,2.7053456,MET,Sst-IRES-Cre
750824726,7.360862,4.5907183,MET,Sst-IRES-Cre
743105094,5.856288,3.0234613,MET,Other
743032543,5.1517196,4.662131,MET,Other
743041228,7.7007923,2.30661,MET,Other
837641396,4.784693,3.8135376,MET,Other
778314327,5.5468526,0.9964699,MET,Other
818550823,6.612528,1.0615548,MET,Sst-IRES-Cre
679218709,1.6626801,0.7398124,MET,Other
718475318,8.69135,5.8627505,MET,Sst-IRES-Cre
754748254,9.847184,8.407732,MET,Sst-IRES-Cre
645375521,7.1245213,4.262735,MET,Other
672977850,8.959187,5.5883675,MET,Other
679300054,7.196383,2.1822503,MET,Other
689280134,10.629963,6.769243,MET,Other
689797731,9.964721,8.215562,MET,Other
694474022,10.582219,6.5569534,MET,Other
657860437,4.3999968,3.296117,MET,Other
669072736,9.124353,8.035074,MET,Sst-IRES-Cre
679590711,7.224317,2.9237857,MET,Other
680048186,9.903023,8.502986,MET,Other
688130343,9.540041,5.4007406,MET,Other
694413065,9.808489,8.40412,MET,Other
694437359,9.718673,8.491397,MET,Other
704276233,9.898319,8.014796,MET,Other
769884931,8.658978,5.350751,MET,Other
657859611,10.1713915,8.399791,MET,Other
715103050,10.335948,5.4148383,MET,Other
712133949,5.1378603,4.473239,MET,Other
714493051,10.062606,8.475112,MET,Other
830850371,9.328706,8.284525,MET,Other
679620100,9.366186,5.4609833,MET,Other
680108584,11.298349,7.849763,MET,Other
694419620,11.314324,7.865139,MET,Other
703271595,11.31079,7.8610115,MET,Other
778301240,9.777311,8.463182,MET,Other
806844075,4.279961,3.2105067,MET,Sst-IRES-Cre
830396905,8.030956,1.9351574,MET,Other
830931428,9.285945,5.2734222,MET,Other
886426499,9.44881,8.389733,MET,Other
830348538,10.094895,8.35012,MET,Other
694482319,11.320387,7.894277,MET,Other
778308599,7.374936,4.3830485,MET,Other
727163311,9.975854,7.2462063,MET,Sst-IRES-Cre
694420603,9.928239,7.96499,MET,Other
644571405,10.411648,8.182192,MET,Other
703231431,10.49826,5.8377557,MET,Other
703565379,8.72434,5.6123276,MET,Other
704086017,10.350946,5.3589263,MET,Other
848594999,4.9216332,4.4717426,MET,Other
657984709,10.378193,5.949754,MET,Other
751991697,4.7403584,4.0525346,MET,Sst-IRES-Cre
837212120,7.206501,3.5326035,MET,Other
640120921,9.496559,7.029296,MET,Other
656718838,10.589698,5.5975504,MET,Other
830927118,8.371977,5.371743,MET,Other
727824228,5.68155,4.520361,MET,Sst-IRES-Cre
807641749,9.2439,5.153652,MET,Sst-IRES-Cre
727058929,8.453364,5.0555654,MET,Sst-IRES-Cre
704070516,5.017675,4.420579,MET,Sst-IRES-Cre
685707621,9.583469,5.4269233,MET,Sst-IRES-Cre
646553735,10.26417,6.097735,MET,Pvalb-IRES-Cre
772550317,5.0527496,3.8678837,MET,Other
914428552,4.772556,4.3529253,MET,Other
713829667,7.771164,5.071921,MET,Other
674126167,10.127646,8.304294,MET,Sst-IRES-Cre
742008238,10.571811,6.7424517,MET,Sst-IRES-Cre
703443928,10.402703,8.124072,MET,Sst-IRES-Cre
756456229,7.451308,3.2750413,MET,Sst-IRES-Cre
818575729,8.971168,6.9534907,MET,Sst-IRES-Cre
762651966,10.30749,8.24019,MET,Pvalb-IRES-Cre
907450664,10.314087,8.286544,MET,Other
819739061,4.388083,3.2543972,MET,Sst-IRES-Cre
726974014,7.319725,4.284417,MET,Sst-IRES-Cre
803047064,8.978897,8.308392,MET,Sst-IRES-Cre
772690576,6.8806376,4.0828032,MET,Sst-IRES-Cre
689030611,9.043036,8.446971,MET,Sst-IRES-Cre
659012847,8.713468,5.3341885,MET,Other
657966095,10.133816,5.247365,MET,Other
716307564,9.31591,6.133488,MET,Other
689770556,8.752788,5.623232,MET,Other
704728420,10.468968,6.3400917,MET,Other
756644874,9.859686,7.6461086,MET,Pvalb-IRES-Cre
830358028,9.726357,8.4181795,MET,Other
647102202,8.914138,7.4214535,MET,Pvalb-IRES-Cre
694220357,9.322471,8.237343,MET,Other
872026690,10.616428,5.518535,MET,Pvalb-IRES-Cre
958930508,9.460522,7.1633897,MET,Other
697543032,10.711872,7.5764475,MET,Other
715163712,10.669333,7.6486,MET,Other
746177895,9.353755,5.990201,MET,Other
744995039,8.8689165,6.078417,MET,Pvalb-IRES-Cre
786300913,10.279818,7.7123156,MET,Pvalb-IRES-Cre
830467557,9.299321,8.125476,MET,Other
853882442,10.01403,8.250231,MET,Other
887272689,9.05579,6.281447,MET,Other
758272612,9.077055,8.26794,MET,Pvalb-IRES-Cre
763025133,8.603308,6.426957,MET,Pvalb-IRES-Cre
821563005,9.154568,6.1184206,MET,Other
704760377,9.463786,5.9508295,MET,Other
853900835,8.754861,5.551713,MET,Other
898885944,8.787351,5.489494,MET,Other
887048277,10.621993,6.6033173,MET,Pvalb-IRES-Cre
904023586,8.783234,6.884527,MET,Other
753798363,8.559182,5.826114,MET,Sst-IRES-Cre
699805220,9.493319,8.13006,MET,Other
715082693,10.799399,6.919114,MET,Other
709464809,11.046731,7.7235446,MET,Other
715158850,9.700709,6.1575837,MET,Other
831008218,9.170489,6.462486,MET,Other
763375688,10.354029,5.2757163,MET,Other
678711682,9.883692,8.290883,MET,Other
678626969,10.887405,7.7312875,MET,Other
689248006,9.695955,5.9957123,MET,Other
891931165,9.257469,6.2695737,MET,Other
714601733,9.363193,6.446544,MET,Other
889504506,9.165506,5.94109,MET,Other
893570447,8.91239,5.741321,MET,Other
817999859,8.522923,6.27175,MET,Pvalb-IRES-Cre
837121769,10.505263,5.5099115,MET,Pvalb-IRES-Cre
837095993,8.608238,6.3923798,MET,Pvalb-IRES-Cre
763371551,9.185746,5.94418,MET,Other
718631381,8.787217,6.142927,MET,Sst-IRES-Cre
825332009,10.493694,5.601225,MET,Pvalb-IRES-Cre
806842472,9.108392,6.0273685,MET,Pvalb-IRES-Cre
647102882,10.654147,5.4371266,MET,Pvalb-IRES-Cre
647103464,9.99304,6.2702208,MET,Pvalb-IRES-Cre
658418858,10.576237,7.558595,MET,Pvalb-IRES-Cre
671529949,9.966962,6.0120654,MET,Pvalb-IRES-Cre
691703809,9.132379,7.0792994,MET,Other
697543249,10.462678,5.1249523,MET,Other
697787349,9.3640175,6.1405864,MET,Pvalb-IRES-Cre
697795277,10.620636,7.3992834,MET,Pvalb-IRES-Cre
709153201,9.251688,5.4655337,MET,Other
717745994,10.646318,5.5506315,MET,Other
718874355,10.686883,6.1534863,MET,Pvalb-IRES-Cre
732783696,8.998779,5.5553603,MET,Other
740868192,8.7827015,6.165062,MET,Other
744416867,8.619403,6.438638,MET,Pvalb-IRES-Cre
744438533,9.539358,6.152751,MET,Pvalb-IRES-Cre
754508194,9.201571,5.8482466,MET,Pvalb-IRES-Cre
758206804,9.793899,7.2774277,MET,Pvalb-IRES-Cre
825222283,8.7600975,5.5538626,MET,Pvalb-IRES-Cre
834656368,10.527528,6.056673,MET,Sst-IRES-Cre
892445034,10.628854,5.477981,MET,Pvalb-IRES-Cre
653326416,10.481777,5.1529155,MET,Other
722799879,10.563102,5.112083,MET,Sst-IRES-Cre
733619834,9.257059,6.8390684,MET,Other
698504012,8.792154,6.498447,MET,Pvalb-IRES-Cre
714680535,10.616113,7.4378076,MET,Other
809668930,9.006762,6.4773064,MET,Pvalb-IRES-Cre
818811232,8.792123,5.523726,MET,Pvalb-IRES-Cre
824015947,10.200734,6.2206745,MET,Pvalb-IRES-Cre
920637175,10.536809,5.143682,MET,Other
965788994,8.949441,5.9876914,MET,Other
697609511,10.918656,7.4855247,MET,Other
697795393,11.253225,7.7431927,MET,Pvalb-IRES-Cre
699811472,10.572935,6.1862016,MET,Other
717732613,10.4733305,7.5715733,MET,Other
720681717,10.818558,7.692539,MET,Sst-IRES-Cre
724811831,10.64166,5.3337417,MET,Other
728059122,10.915757,7.796222,MET,Sst-IRES-Cre
729429199,11.014954,7.8916597,MET,Other
740384583,10.44475,5.01102,MET,Other
755541521,10.581629,5.53351,MET,Pvalb-IRES-Cre
762670171,10.663279,5.4642277,MET,Pvalb-IRES-Cre
825221851,8.699646,5.6046,MET,Pvalb-IRES-Cre
892442092,8.645665,7.3600636,MET,Pvalb-IRES-Cre
756109037,10.368736,6.001886,MET,Pvalb-IRES-Cre
756692316,8.9419,6.9681783,MET,Pvalb-IRES-Cre
763855721,8.716813,6.460876,MET,Other
823868946,8.976701,8.1522875,MET,Pvalb-IRES-Cre
852435403,9.414622,6.455067,MET,Other
853863910,10.516639,4.913886,MET,Other
908960935,8.806546,6.671359,MET,Vip-IRES-Cre
698586385,10.382011,8.129229,MET,Pvalb-IRES-Cre
765921766,9.579408,6.4115276,MET,Pvalb-IRES-Cre
844979959,9.328225,6.0591054,MET,Pvalb-IRES-Cre
845578646,10.557991,5.5686793,MET,Pvalb-IRES-Cre
845631631,10.496848,5.4868684,MET,Pvalb-IRES-Cre
657926790,9.720707,7.6627355,MET,Other
772517332,8.913315,8.399448,MET,Pvalb-IRES-Cre
717646732,9.74718,5.9300766,MET,Pvalb-IRES-Cre
762766803,8.733247,6.3430414,MET,Pvalb-IRES-Cre
718188717,10.650584,5.6122665,MET,Sst-IRES-Cre
756099070,10.775676,5.113262,MET,Pvalb-IRES-Cre
809694011,8.923833,6.0594587,MET,Pvalb-IRES-Cre
692821749,9.362355,6.242397,MET,Pvalb-IRES-Cre
697810231,10.911408,7.84522,MET,Pvalb-IRES-Cre
743664739,8.7472,5.4074173,MET,Other
843400687,10.719633,5.0712986,MET,Pvalb-IRES-Cre
723597336,9.084617,6.175864,MET,Pvalb-IRES-Cre
761835389,10.515091,5.1648626,MET,Pvalb-IRES-Cre
921567217,9.063599,6.215228,MET,Other
698042345,8.89155,6.5388856,MET,Pvalb-IRES-Cre
763137261,9.193813,5.7595167,MET,Other
714701489,10.635348,7.4909706,MET,Other
692846027,9.697739,6.1491947,MET,Pvalb-IRES-Cre
764890762,8.944175,6.2294607,MET,Pvalb-IRES-Cre
648881660,10.650384,5.061717,MET,Other
709454254,10.952397,7.8954563,MET,Other
817957562,9.786092,5.477948,MET,Pvalb-IRES-Cre
820815161,8.799802,5.492112,MET,Other
716233643,9.279049,7.971655,MET,Other
987201184,9.534189,6.2107725,MET,Other
732542835,9.5588875,7.450176,MET,Pvalb-IRES-Cre
714040661,9.340473,5.7514925,MET,Other
769954422,8.843202,5.8305035,MET,Other
809091190,9.498931,7.0772843,MET,Other
828832398,10.543458,5.5891056,MET,Other
836583770,9.187465,6.4312673,MET,Pvalb-IRES-Cre
884085457,9.267336,6.2210946,MET,Other
730734599,9.042388,5.835392,MET,Pvalb-IRES-Cre
889537011,10.569012,5.6408763,MET,Other
892424416,8.875921,5.358224,MET,Pvalb-IRES-Cre
722895311,9.216781,6.0842237,MET,Pvalb-IRES-Cre
732765167,8.931448,5.4071846,MET,Other
851816011,9.132608,5.953902,MET,Other
847087797,8.683241,6.753597,MET,Pvalb-IRES-Cre
809668298,9.099231,7.2989926,MET,Pvalb-IRES-Cre
657926526,9.075759,5.416549,MET,Other
760987165,8.929881,5.615836,MET,Sst-IRES-Cre
745083231,9.251151,6.012833,MET,Pvalb-IRES-Cre
718237581,9.599615,7.4428735,MET,Pvalb-IRES-Cre
756727211,10.075119,7.652436,MET,Pvalb-IRES-Cre
815566902,8.616157,6.206244,MET,Other
709459537,9.724063,6.0173936,MET,Other
710353264,9.280462,6.3794727,MET,Other
757885358,10.384619,5.4917145,MET,Sst-IRES-Cre
710336632,9.549983,7.277095,MET,Other
823868835,9.206196,8.366056,MET,Pvalb-IRES-Cre
653327513,10.515603,7.3766418,MET,Other
889610568,10.138302,5.4021654,MET,Other
708712664,9.334687,6.4918,MET,Other
653326186,8.984461,8.066944,MET,Other
692808080,9.142327,6.049515,MET,Pvalb-IRES-Cre
875020601,8.934107,6.019364,MET,Other
726981718,11.089312,7.8373523,MET,Sst-IRES-Cre
907474465,8.81812,6.202158,MET,Other
699788826,10.696131,7.611996,MET,Other
645441139,10.591519,6.490879,MET,Other
698027101,10.584071,5.1575537,MET,Pvalb-IRES-Cre
973468035,8.819915,5.5289397,MET,Other
903959688,10.174683,8.301984,MET,Other
698077857,8.771228,5.5532413,MET,Pvalb-IRES-Cre
718873091,10.278177,5.981732,MET,Pvalb-IRES-Cre
763378303,9.169572,5.8927703,MET,Other
810585028,9.048909,5.858249,MET,Other
703213182,7.826129,2.2057614,MET,Other
720310588,9.76154,8.29114,MET,Other
731349026,10.515822,5.514646,MET,Pvalb-IRES-Cre
825269133,8.665131,5.3618016,MET,Pvalb-IRES-Cre
663193112,11.321101,7.878561,MET,Pvalb-IRES-Cre
697328468,11.265916,7.834356,MET,Other
764734091,8.765653,5.593345,MET,Pvalb-IRES-Cre
795865710,9.842646,8.307538,MET,Other
755435736,9.097594,5.760386,MET,Pvalb-IRES-Cre
755625739,8.798136,5.7685485,MET,Pvalb-IRES-Cre
697571041,9.245635,6.4211874,MET,Pvalb-IRES-Cre
772635359,8.811008,6.7088265,MET,Pvalb-IRES-Cre
697582111,9.326355,7.4717727,MET,Other
732518824,9.203118,7.157223,MET,Pvalb-IRES-Cre
743655638,8.542013,5.8082843,MET,Other
754480577,9.090384,7.6472144,MET,Pvalb-IRES-Cre
754514166,8.917483,7.5298443,MET,Pvalb-IRES-Cre
805508553,9.138571,8.341475,MET,Other
810589631,10.371753,7.447491,MET,Other
823580102,9.289983,7.0719166,MET,Pvalb-IRES-Cre
823830483,8.648253,6.5613437,MET,Pvalb-IRES-Cre
832365760,8.790726,7.884719,MET,Pvalb-IRES-Cre
836457236,9.147243,7.809711,MET,Pvalb-IRES-Cre
836592858,8.570642,7.9294763,MET,Pvalb-IRES-Cre
836612484,9.760311,8.471412,MET,Pvalb-IRES-Cre
837080471,7.6041284,3.7277305,MET,Pvalb-IRES-Cre
843390051,9.682327,8.532877,MET,Pvalb-IRES-Cre
843406814,8.572939,5.286288,MET,Pvalb-IRES-Cre
852202575,8.547845,5.2066355,MET,Other
892414330,8.76884,6.6456842,MET,Pvalb-IRES-Cre
614728680,10.300622,5.2879505,MET,Pvalb-IRES-Cre
639965232,8.370918,7.6965227,MET,Other
646558588,9.9954405,6.51758,MET,Pvalb-IRES-Cre
646873528,10.121783,7.172377,MET,Pvalb-IRES-Cre
647101973,9.972439,5.6290655,MET,Pvalb-IRES-Cre
669838950,9.672966,8.114798,MET,Pvalb-IRES-Cre
670091720,8.478548,6.5047455,MET,Pvalb-IRES-Cre
681887486,9.636389,7.9303403,MET,Other
682402048,9.538177,5.9547553,MET,Pvalb-IRES-Cre
692824134,9.510778,7.9685783,MET,Pvalb-IRES-Cre
699815792,9.487043,4.9416184,MET,Other
710363006,10.579594,7.4718184,MET,Other
711990021,9.793266,5.917697,MET,Other
718882166,8.064876,4.142409,MET,Pvalb-IRES-Cre
720313430,8.905029,6.7514114,MET,Pvalb-IRES-Cre
720323976,9.101741,8.15593,MET,Pvalb-IRES-Cre
745095018,8.525021,6.9847484,MET,Pvalb-IRES-Cre
751288601,9.94178,7.5132275,MET,Sst-IRES-Cre
764753738,9.206333,7.7602644,MET,Pvalb-IRES-Cre
806835868,9.28348,6.4842653,MET,Pvalb-IRES-Cre
808475329,10.601963,5.4308724,MET,Pvalb-IRES-Cre
682151312,9.3948145,8.317563,MET,Other
698570301,9.811454,7.537528,MET,Pvalb-IRES-Cre
698636803,9.599829,7.3861938,MET,Pvalb-IRES-Cre
705887968,9.605168,6.528448,MET,Other
711464976,9.320464,6.7299333,MET,Other
717637270,8.960863,8.430219,MET,Pvalb-IRES-Cre
718257716,8.775719,8.368656,MET,Pvalb-IRES-Cre
718654414,8.893987,8.313235,MET,Pvalb-IRES-Cre
718869962,8.753113,5.6901298,MET,Other
718886619,10.660518,7.4034944,MET,Pvalb-IRES-Cre
754528922,9.496001,7.0173206,MET,Pvalb-IRES-Cre
756109552,9.631403,6.787996,MET,Pvalb-IRES-Cre
756577499,10.010345,6.185992,MET,Other
756604961,9.636277,6.9160156,MET,Pvalb-IRES-Cre
764726542,9.662235,5.535298,MET,Pvalb-IRES-Cre
764748151,8.717588,6.985447,MET,Pvalb-IRES-Cre
766121807,10.576759,5.615373,MET,Other
808402099,10.102981,5.5664797,MET,Pvalb-IRES-Cre
808418178,10.057345,6.455392,MET,Pvalb-IRES-Cre
808445433,9.402522,7.863602,MET,Pvalb-IRES-Cre
820693888,9.138415,7.384642,MET,Other
821907565,8.856949,8.049182,MET,Pvalb-IRES-Cre
823236692,9.205715,7.316777,MET,Pvalb-IRES-Cre
828847827,8.983218,6.5713596,MET,Other
836512731,9.046634,6.4405904,MET,Pvalb-IRES-Cre
845584320,9.380702,7.917749,MET,Pvalb-IRES-Cre
845625327,8.544577,6.3297887,MET,Pvalb-IRES-Cre
892482796,8.647405,6.225399,MET,Pvalb-IRES-Cre
990314084,9.052735,7.765315,MET,Other
637919747,9.048705,4.93361,MET,Pvalb-IRES-Cre
651734562,8.914941,6.2556505,MET,Other
674144712,9.508659,8.290921,MET,Pvalb-IRES-Cre
674168545,8.816507,6.7048516,MET,Pvalb-IRES-Cre
711876906,10.812536,7.861114,MET,Other
714046391,9.193018,7.8616376,MET,Other
718247077,10.616887,7.822717,MET,Pvalb-IRES-Cre
731431918,8.820812,6.3641343,MET,Pvalb-IRES-Cre
638356259,9.148456,7.231669,MET,Other
652304219,9.064542,6.165766,MET,Other
675772724,9.353648,6.182532,MET,Other
676789731,8.684182,7.316068,MET,Other
683782728,10.809866,5.5429063,MET,Other
689705007,10.655834,5.1215153,MET,Pvalb-IRES-Cre
692794769,8.907252,6.382641,MET,Pvalb-IRES-Cre
698086962,9.489125,6.0120955,MET,Pvalb-IRES-Cre
707688122,9.32054,6.0436354,MET,Other
708797744,9.585928,7.926742,MET,Other
709329028,9.825982,7.9811373,MET,Other
711438994,9.612148,7.1043453,MET,Other
712020677,10.921345,7.7300997,MET,Other
718872930,9.263022,5.921201,MET,Pvalb-IRES-Cre
720745045,10.330679,6.1016154,MET,Pvalb-IRES-Cre
744454922,10.487316,5.8550773,MET,Pvalb-IRES-Cre
756109860,8.827674,6.2657104,MET,Pvalb-IRES-Cre
761344520,8.4785185,5.1350293,MET,Pvalb-IRES-Cre
762584189,8.691571,6.6934295,MET,Pvalb-IRES-Cre
762652214,9.014586,7.1656923,MET,Pvalb-IRES-Cre
762742145,8.888604,5.9971523,MET,Pvalb-IRES-Cre
763014609,8.975451,7.412077,MET,Pvalb-IRES-Cre
763054878,9.29432,6.911574,MET,Pvalb-IRES-Cre
769988665,9.176587,8.315381,MET,Sst-IRES-Cre
809656263,8.947868,6.429479,MET,Pvalb-IRES-Cre
825567515,9.262067,8.229672,MET,Other
828677984,9.0402155,7.2886853,MET,Other
829264801,8.9333935,6.3722167,MET,Other
837596645,9.313176,6.5091124,MET,Pvalb-IRES-Cre
845462507,8.707534,6.6003585,MET,Vip-IRES-Cre
869512878,8.975669,5.9543386,MET,Other
871867923,8.762988,8.058338,MET,Other
872054508,9.120641,6.168529,MET,Pvalb-IRES-Cre
892504707,8.959901,6.0594044,MET,Pvalb-IRES-Cre
